"","spends.totexp","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67"
"638","180","33.4161646030393","19.3675753243471","37.8244887661384","29.6204594386233","37.2151815758992","33.1427382809424","35.0860318799799","22.1831535705072","26.7606090935407","79.8810934218943","32.0450486636935","18.470873938561","37.3985683286502","29.433563983678","36.2412654268241","35.0631403058531","34.0214171656953","20.4778895767188","26.4389160260009","79.9021059807079","34.298405114383","19.622477672857","37.9827645955907","30.9634942056393","34.8637530794513","34.2672229699478","32.9595389477069","21.565285222493","25.5437053034819","79.139851413169","32.2272483246334","19.0701515359847","35.0857119196921","28.1476821678161","33.078240333671","34.3934662780879","32.3032547392002","21.0075588393187","27.0422475955422","76.9524950967314","32.0611528258315","20.8336922368717","36.0536885801287","30.1009302925751","35.5635010179926","34.8809711644305","33.2162828555089","20.6221087587099","27.127398463479","78.8629023958466","32.118567499003","19.6272779503875","37.1302916320605","30.252817849231","34.9848152073246","34.0333533122159","34.204496021141","21.2942082718002","26.0464308279779","79.0189225425318","30.7204393746118","19.3844441882043","37.3149903776926","30.2137313248948","36.2475526318537","33.9433418713934","33.3940769960527"
"639","150","77.881493672787","33.6216284011046","18.2430461920908","35.3062881039063","30.4433549849836","35.3664342654038","33.2730248538997","32.8639168265715","22.0311517245326","27.1349168931176","78.2154061738066","33.7090506938286","18.3605416557452","36.5627790846352","30.2763386674382","36.3204042757874","34.9032479754405","36.8668174757435","21.882529660629","26.3839451490314","77.0965532967364","33.5864170563948","19.2839725770589","38.8765700388033","30.0279680690039","35.4727642745895","35.1286990896432","34.1555936335803","20.0841688143371","26.3464052851836","76.9499051021164","33.3026632303793","18.2650904035863","37.0470851756112","30.4842310861564","36.9323174286403","34.8536508502388","34.7702558053549","21.8355636820476","28.2946457587599","77.5926636189771","31.3870906629788","19.1723133178048","35.6087307060408","29.3602893967053","35.3914460831338","35.6087709844875","35.1165582627065","23.0312571878804","26.4620674951488","79.4109223594872","32.4754473518093","19.3304977216718","37.7821921820158","30.4741623004361","37.7588473704985","35.76708133686","33.6042981861203","19.276764835887","24.71491082729","77.6185110334961","33.700756417209","19.7778554165618","36.1201529318796","29.3724503528033","35.632854347936","35.0904300942081"
"640","110","23.878893961382","77.5621631477957","34.6209192370709","20.0654901645886","38.3903379898932","29.5597957487931","33.3421822414494","35.1336222318681","35.4816236501765","21.2162644430017","28.8205825461643","79.8036119035935","29.5894046293515","20.7505612896343","36.4876485062259","30.2419557113103","35.6732506676065","35.0978729367205","33.1596053897408","20.7417994229162","27.3145801693908","79.3629861769727","32.3664820146257","16.0100944113342","36.5220375629998","31.7427521340531","38.1046483966124","35.1595907440992","32.1980424834533","22.0362473572652","25.3271900083904","79.9000011858211","32.1287850909043","19.6390634717209","36.0475148070122","29.0107898721122","36.9700629156504","34.0696768973494","33.5697712926355","19.3967242227424","27.9211236196189","78.7125573196074","32.5217735691592","20.2810637146307","35.9116501625929","29.4482820053359","33.0565702406788","35.0241572577433","33.8896898582559","19.9837087005411","26.9388927116433","79.0998698099546","31.7708661570957","19.1321152819118","37.9644553232604","29.5159758415677","36.6247926565408","33.046780455573","33.4362265650165","21.1414480726743","27.7467658859775","79.0459210404888","32.6692978645863","20.8006196600539","37.7543132017618","29.5309805121208","35.6232034628677"
"641","40","19.7277856216732","25.5516408816782","77.8969910271154","32.634246586543","18.6898797316107","36.8730789169854","32.7772880888601","35.7349261336599","33.9884111658438","35.1629160081821","21.4322570161741","27.2146069351231","78.4343846138953","32.2081584428946","19.3254424241256","36.0718787074878","30.6466979914761","34.7945449904156","34.426255911776","34.398499124331","20.2437824291431","25.9044440013196","79.1571242834879","33.3090519573919","18.8859124798662","36.157296361301","29.1863958641399","35.9270117812569","34.628765018094","33.480251425558","20.6909644616714","26.9589974193713","79.561968939694","30.7720880409154","19.0699515445305","37.3249408446932","29.2481762051266","35.7740698516425","34.3572494631633","30.5270646935577","20.5880291991756","25.5188487685317","79.1638291199296","33.8437312868585","19.9523337143897","36.833519942329","31.999101363034","34.5093856701721","32.5948058290065","32.5412921350707","20.7042096359087","26.7742638359179","78.8023090214441","33.6741589337613","18.5559837737288","38.0390864068308","28.9799562063618","37.7121885988066","34.3248649406122","32.9391134949699","22.7156572736289","26.8678702717747","77.9543335541786","32.2501044676738","18.6659210611153","36.2898791624359","30.9399230712763"
"642","70","32.9022485849446","22.0184540618475","27.0142398382596","79.4693550463725","33.5379926417375","18.5037580128433","35.6404104094105","32.0309936077313","35.1890737834446","35.8840674409571","34.5065609562035","21.2613025492978","27.3289077577704","78.7501633528587","32.9108951809604","21.2488187075804","36.7486453095218","29.0865902059798","35.2373759945878","36.2313187044145","32.5046891337266","20.7160566598215","26.3973450567652","78.1097351497123","32.8168881566186","19.2294498054643","37.4491073169028","29.6781146026404","35.1154255571621","34.9128336144598","31.9143014913829","22.1964730005601","25.4223033370246","79.2328519013109","33.148315127556","18.220981115341","38.6000744630938","29.9950360895824","35.2809890316359","33.6916259450657","34.656785730258","21.9121962159494","26.7254823654444","79.3715596577705","34.0772423346194","20.329986222883","39.227403807452","27.2151309157918","34.4868662613998","34.4735804816745","33.6728911501227","23.0777452834092","25.5409741727408","77.2739498834279","32.4029630148811","20.7832182121137","36.6449965937127","28.947793544161","34.5430991747686","36.9270098519292","33.7965825322042","21.9847231475167","26.3229483087115","77.9123598803347","32.1981991942257","20.4577922962213","37.1528903441701"
"643","100","35.7561485789037","33.1920797459761","21.9606466003446","25.2316287155382","78.282913844091","34.0749287886664","19.2543899231498","36.994626155757","30.1564238602284","34.7506012061075","35.2483049175659","34.3428788709141","21.4281469770955","28.0805879409275","78.7908994822338","33.2792855764204","20.4672552798241","36.0629972579016","29.7018582988557","35.6835969098704","33.4736484294876","35.5784858724583","22.5147751018657","26.8230081398044","78.8299351366199","34.5423023286975","18.3754585352793","38.2222151450636","30.0263346106786","37.0142854769135","35.1886450155803","33.9545487886793","21.3237294658218","26.470833505016","77.9507345290302","31.7681949793122","18.0146402838856","35.4249567124866","31.0636517928393","36.4901085006432","35.072219370063","34.3811345538723","22.2690616396044","26.4145673237334","77.434305403263","33.3407443504282","20.2403828918555","36.9480015310127","29.0565776865372","35.8263465704585","36.3208333143901","34.0143639948281","20.2835807228111","27.3785725081987","81.4410327669029","33.8712969980829","21.3286251726534","35.5681106095557","29.8716579105411","36.5039745394891","34.764679578916","34.530462216877","20.7111546295374","26.894298640051","77.3713345804898","32.1472163078295","19.7222564764327"
"644","120","35.6276933310115","35.2956105900217","33.8467579023798","22.0503987682307","25.227340692157","78.4838462393505","34.4045000614278","19.7838881548277","37.8230360710524","28.698114371969","36.8782246411844","34.992650236655","35.1036155137865","22.4771807161414","27.4865794869176","79.8607262774359","34.3576760446736","18.4024368494387","36.2710727746829","30.991562587834","34.9123808109319","33.2572564011652","32.6126785168585","20.8575186009067","26.0096603397107","78.4979835507116","32.0518393658893","20.7207034877821","36.8011131613766","30.1036687904427","35.3307342003757","36.7345775799976","32.2709972378997","20.4659705185845","26.7034222299084","78.6611930755102","33.4213603967609","20.813110108893","36.7031116404588","30.3716058627145","36.0448021367467","33.8683467667579","32.3708578041064","21.6145204292354","27.2367513398751","80.0828541804229","32.3027339620482","21.112157255625","36.6064818224442","30.1693795956438","35.7072837156201","34.0892215368814","31.6004513964696","23.0948961102044","26.1378642700073","79.1047841528821","34.1343723110877","19.596643939644","35.6708334200408","30.3016492233197","36.9032863708239","35.153351449361","32.8396563605571","22.3933913462601","26.1540376941126","80.7152298516857","33.2563805826454"
"645","60","30.7626889776549","36.7135664624977","36.3162105093743","33.6915634396232","22.8380106370746","25.7411031959564","81.8680569832343","33.2820764714745","20.1149030840724","38.0486788238139","30.6934521638311","35.0409407884066","35.3806601185866","32.875740803258","21.2368603052803","26.4664770827629","77.4110520931048","32.8350913839112","20.2353510286756","37.5518466055979","29.9885701214098","35.7625372834264","35.3461147538223","33.4383622276013","19.3770211125276","25.8904596557029","77.8315606560995","34.9066474828752","18.5713557910882","37.5103542577312","29.4497405123094","36.8085141553154","34.8756521586156","32.5008603474332","19.415480352014","26.513272906047","79.7163830939751","31.658151449912","19.0014671127801","36.564308480849","30.835624903847","36.5682755114254","34.349136941166","33.0406042836263","21.1771359820625","28.4506049063101","77.0259469749886","32.7151057986054","18.6685319901072","37.4531517671904","30.0593341285353","36.002558714648","35.3089038799023","31.3259424832898","22.4865705548408","26.5389020492132","78.9959117396287","33.4128963153467","20.0109194219434","36.4034915504719","29.2066123566248","36.804079878237","35.3469545448953","34.9269761888547","20.8242703174184","25.7837636081153","79.6219502627931"
"646","130","37.0435226240746","28.8419185950261","35.710312520487","34.3739288664097","36.1238209668825","20.77450550707","24.8555845982367","77.8427217563867","33.6000426384633","19.3815727437839","37.0727285639121","29.8652763830946","36.0550124538564","33.5920444772374","33.8067267532385","22.4444377808694","25.1422300618494","80.0597393218927","32.4370885115121","19.329759683466","36.692825389754","30.0846521031959","35.0114558342376","35.6406699061422","32.4536014950017","23.2471006189108","26.5281941237665","79.6964700619333","32.0769649726111","20.2143143446107","38.3318774421115","30.538109230448","35.6522168802283","34.5592258193599","33.7698819001387","20.9297696510858","27.718757521168","77.6849917463173","33.1535031705279","20.1915958135921","35.9566024757267","30.9327754138935","34.4715253422984","34.5237356807256","35.5508458943531","20.1228077963186","26.5104401365941","77.1861437090087","33.7509396746135","20.4496021721365","38.1554296626406","30.4088416306986","35.223966555073","33.3240946580306","32.5927125164918","20.7908789294371","25.6557646246235","79.9962768756185","33.2151414186588","18.3046501646175","37.7407091876425","28.6594332357916","35.4990472773735","34.3109565805492","34.1612278096638","22.2317893811393","24.2664636143841"
"647","130","19.3110413771549","36.7734353648217","30.529535540958","36.1174535818769","33.4051168838418","33.418044256891","23.2261285159995","27.1463284503321","78.2193376043776","32.9679363532955","19.5773643814127","36.6021272769271","28.2356830159967","34.3594347368749","35.0963257020956","33.8247467015218","22.5192315042502","25.3707156107634","78.4243004196886","30.8865986982838","21.0498803301826","37.1133539040536","30.0125253591003","35.7126109192083","36.063476190545","35.3264074662707","20.4895833622993","25.5084625168938","78.6201638571529","32.8466125504346","20.3963177462149","36.3449823791334","32.0104746486659","35.036309506085","34.4746196765307","34.3819352752702","20.9925562900937","27.6273007460111","78.8062669734895","34.2241011792897","18.5239898750326","36.4734246122715","28.6593932359013","34.9979516252338","35.759690960064","34.8744461838577","24.2638790294615","26.63730169535","80.7278161664311","34.6424816285687","19.9416433810258","35.4114244469053","31.4297225683378","35.1478607063139","32.8061625439975","33.2612901713598","19.2770732353195","27.8934393397102","80.1832767440931","34.1391733118799","19.6900401999097","36.3503237047461","28.3639334875871","34.2869308222722","34.9998211184179","33.2640666148322","20.2404626684385"
"648","110","31.3205264676744","21.0370306100198","36.2973150225146","29.1327110460777","36.343928218477","36.0072968714622","34.7058925296226","21.3411966741761","25.5559569696565","78.5778784291721","33.9687120712777","20.8356254709995","37.87993738121","30.9119419482072","34.7184189070984","34.663946111866","32.9060109293601","20.3308094175285","26.9749503248695","79.1370175292686","31.3732276377181","21.0617319190348","36.8350337303381","29.6467755008763","35.9741340469088","35.0749777293174","33.0998913904884","22.375765110069","27.034947125952","77.9359140126979","32.5897095454137","19.0410337216508","37.3568239834244","28.1426215280997","35.2357122251576","37.1310882223324","31.4576533817115","21.6234343139712","27.0938194094543","77.3263382596322","33.9178021724509","19.9437173375579","37.371455829508","29.5358019212456","35.5418460000795","35.6956033168447","33.935077465351","22.6109550280518","24.6706992863839","77.8708397496117","33.1747040801617","19.2792128357241","35.7567839283265","30.2160574326928","35.4825408535177","32.5646691279485","32.7085923854732","21.2577939661127","27.8968278433312","79.5590088472989","31.8929525871692","19.1037356885004","36.8012396819554","29.3214559746486","35.2023080495294","33.1506160123777","33.6587008400715"
"649","160","78.0952935444163","32.4561313151589","20.6896229123204","38.481202466907","29.4385987939242","34.8451268108309","35.4240933723047","34.1557294694055","21.2014037867577","25.334498438768","79.1856040030737","32.3666123831136","20.1498964178264","36.8509819873919","31.2042616244358","35.8602656660663","35.0072854396744","33.8850758722003","22.275204012603","26.132612436875","77.990535812197","32.5670909723669","19.6261121181777","38.4518400335248","30.194258812695","35.4557747630446","35.8154230889141","33.9023631155856","20.3007714441236","26.0175100836191","79.1318057718856","32.4671935278265","19.3832698628725","37.3917870323765","28.6397354157004","34.7064921525813","35.2123706670623","31.0629077131349","23.9928726651845","26.6515410856894","78.2896937074752","32.8586308235803","18.990430597346","37.256178056767","27.8443585614074","35.8355458564094","35.3117261804673","35.1396872740685","19.9491977457456","25.834826152686","79.0029134908589","34.5926283362888","17.6364112577673","36.1115118974378","29.020119187379","34.6790151242783","35.1749581836399","34.0943231308685","20.622914958551","27.2228860055546","78.1984059356927","33.282234880191","19.6400203685593","37.1025017541319","30.5118832271257","34.3301244508257","34.9337683426039"
"650","120","26.4827395322786","76.6978079512131","34.0489056816229","18.6189237028675","37.2750173259306","31.5442505057056","34.4130110513279","34.4077644610653","33.4299666025594","20.3734419798914","27.1851530215067","80.8286525551693","31.3085300355075","19.4230136640631","37.0039152602664","29.7797037141615","36.0255307337223","34.8736804013058","32.7584374396154","22.9470451680256","28.0702756196063","79.0072863869434","33.7303271494169","20.0710518669244","36.597346441378","29.2291325235616","35.5666816236218","33.1689839944261","34.6316390548208","21.8838534386119","26.737112424287","78.2919641597321","31.4128884421772","19.6346675910115","34.5522022001736","29.8153004235037","36.6021212420697","33.4370107456855","31.8854431114516","21.7213869130126","26.7955261212867","79.2571628142901","34.6773377586957","18.2747196496496","37.1793735061397","30.317870527142","33.8035611044443","35.1471516787434","32.6958207796964","21.7325823854976","25.7205412566265","79.2978003501977","32.1944243215479","20.1233818129219","36.544485001558","30.4301583308791","37.9564404434347","34.518118995906","32.2905304224124","20.2420213269877","29.5415552804469","77.4709426304252","33.4594437883981","19.6751981653071","35.5912329060373","30.3957815786259","35.7585395344286"
"651","150","20.4535611346867","26.2387115608334","78.2502317820755","32.4654506217164","18.2577747368355","37.3341458310189","29.0917476919919","35.5320418950515","34.5811670366782","34.9747041721329","23.1279260682713","24.7769484248437","78.2389637161743","34.4912616300593","17.8110259587528","37.5888466349456","29.0670113708319","35.5831709053494","34.4625462732281","32.0603746955104","21.425770582074","25.5556449245896","77.1545917143534","33.5995909271337","18.0231393056259","36.6822810751489","29.3115532804556","34.9448328529427","35.0213252013688","33.8339360767131","21.7927938289428","27.926971599444","77.0069207063341","32.7064838934135","18.1399884006624","35.9847772428254","30.2382996419281","36.2963512841753","33.3080235049488","35.2583988098286","20.7403722975704","25.9143004196336","78.9126448219013","32.899451122102","19.0100298079907","37.2062372164976","29.8740373116628","36.1398281972905","35.7932073631043","34.8260643213921","22.040751454932","26.0405758886974","78.4421866414054","34.1346316118381","19.7994081979153","36.5276627364649","29.5804283102379","35.9596209687851","34.1435449108228","33.9693115152298","21.8094101020793","25.930504401572","78.0158664187432","31.8361572745091","18.9838514853922","37.0240867763569","30.7402074168952"
"652","70","35.2790112750341","19.7129976591912","25.7681401979675","79.0903215436219","33.6537405349008","19.3837837575136","35.5716164526441","31.0623595062561","33.9199531806835","34.3621245539767","33.0500925486141","19.137435207831","27.7773566116825","78.1480930411395","31.3636569803873","19.1751529923229","37.785747304389","30.136012945205","34.6433884634781","34.9165791686866","34.9151675730108","21.0913512398161","26.0125761666764","79.9411503195285","31.4646654843703","19.4915601446333","38.0315760339236","27.9762960976746","35.0673694505093","33.1256952099822","34.236177113882","19.3037794690113","28.4121978829519","78.1175047774271","33.0653797108871","18.904420805449","38.0925225174206","31.099045716333","35.2840174668615","33.6380710795035","32.4704285379236","22.0631982524142","27.2560493800242","78.0456931202905","33.2163269812736","20.2919594244596","35.5815696751103","29.6744632759999","36.073488043361","35.0752750895411","35.2402438864859","19.3666874283968","26.5534974890874","78.8917064321634","31.1232711482581","18.581030000107","35.9371026973612","30.7030745305891","36.1096013386999","34.0989833219195","31.3262633758019","20.5548600803624","26.7353565231837","77.7856207891","32.8372363207049","18.6010155756344","34.7260739481765"
"653","60","34.292424897846","32.0187817984889","21.1176203019153","26.6233106744437","76.986382831241","33.4750129341551","19.5348251375245","36.7599364731526","29.1944343839637","36.60154945773","35.8943927233197","32.584453153084","21.2731133753894","27.5995441625753","77.5302848462291","34.4720647991759","19.8612414746637","35.0388579510383","29.8953517218306","36.6222680032485","36.2239590128235","32.8338101730026","22.3633394648516","26.2255333326435","77.7300830191951","31.2012952772145","19.4377030858221","36.5237478543521","28.712251218198","35.693101398119","34.1819359931052","33.9006632929937","21.7872311140769","26.2602740583207","79.5035204309051","32.3217502730127","19.090890751717","37.9051466264741","29.9799085068994","36.2567510077895","34.7939883725699","34.0841690211159","19.9489861301119","25.3997333956557","77.7664129923164","32.9370435370245","19.2792042129387","37.9468410212013","31.1908987054937","32.7972066779536","35.7702858184759","34.2669980568728","19.8040568390512","25.6152166571287","77.8426193778016","33.5141182998865","18.4888467126827","36.4602645914894","30.776844169924","35.5446228811618","35.1534036308622","34.1388305949853","22.4795673194636","25.2836387983269","80.4924582943804","31.8001782343404","18.9739229839898"
"654","50","35.6868684947116","36.1772721141957","33.1646267823961","20.3092180865984","26.9528683732266","79.805486753167","32.8081034585715","19.7041296663333","37.1514539794955","30.8166835684453","34.6799081032872","34.2047394349461","33.3665948323673","20.8603528479955","26.3032677917131","77.4778051243543","33.2575673348205","19.3477262651346","35.5168805645256","29.806928503256","34.7026349683905","34.6192698966647","35.2527917686381","22.4150340069713","26.7501871284564","78.2403904018151","33.7339097459826","19.7121127969456","37.362880583081","28.7614432649941","36.4938906406556","35.0765170403366","33.6285160116419","22.8068455863902","25.1427079352396","79.1802570180696","34.0490498893825","18.0445435272965","38.3436096948242","30.5973368854871","34.9279652575449","35.2183494852666","35.6395473472316","22.1464816692614","27.055732201036","78.8920293023137","32.1102218688415","20.1857700976166","38.1691768211972","28.8823086799046","36.0310116008864","36.5794419180901","32.8661922859706","20.4614043151571","25.7284219945713","78.1896789088053","32.6661270984304","19.5225485991382","36.0088114540876","29.5674678316155","35.6868392108752","33.0863042967262","32.5237696606404","21.4986349867945","24.5421798931924","77.3587481171315","34.7815598431954"
"655","80","29.1678584487578","35.1286225699766","34.2504198055567","33.6442858776415","20.6443218353043","27.7277796177702","78.0380948744929","32.7727854174758","17.7643205980679","37.1339290470392","28.72439452168","34.8136389108955","35.0937975192279","35.3785664516526","21.1490603992763","25.7501796396442","78.0692163477476","33.4410478708078","18.8958477743512","36.2830119286075","30.2607595559368","36.2229154151493","35.0318168654428","33.6538935181135","19.6520832796773","26.958802675949","78.1056568592231","32.137348787191","19.458132282112","35.7893810096173","30.3130893554065","34.9686521683663","35.831670680225","33.9469250331173","21.4744666063438","26.787367671128","79.5642743688494","30.6754212468571","19.982476290586","39.087374076642","29.9703490170409","34.2216878459039","34.8734833534599","32.4056407981988","21.5777481294469","27.6972668669331","77.9463078926684","32.6694374864611","18.263108493695","36.2710084481427","30.2123751647731","35.1657084961639","36.3095160769161","34.1827009152823","22.0251837432206","26.0518318523053","76.7645843189865","32.7210248584516","19.4578191542507","38.1964608516111","29.45533222287","35.9749355157416","35.5685469585307","33.2036613660992","20.4352557641152","27.57326391567","79.609755557996"
"656","80","35.8758515414717","30.9370079411798","36.1661785907592","32.7273617690972","34.3686175276751","21.8168286209457","26.9457739573758","78.8341262774638","31.5121076427688","20.4418097321969","36.8499570469778","30.4452619742122","34.2079896183558","35.5243180210015","33.2453622205857","21.7693439708786","27.3514794290161","78.6403884284215","32.3099280177712","17.809355952049","37.2275757627421","28.6139180986407","33.5956155277309","33.5378413854409","35.0379231035921","21.8776773744932","25.2820943876925","79.1426741209633","32.2071915352453","20.1060311253325","37.1852348370306","30.6070134278738","34.2539640516308","35.5566953256126","34.6845258406823","21.8764217343321","27.1370764896242","79.6814740085512","34.35965265643","17.8227183826225","37.2132792846854","31.6134248754485","36.4185641927536","33.661506057082","33.7233887006463","21.6210384743572","27.3347487137799","77.0014294814746","33.5173540057383","19.3054664718295","36.5724250635662","30.2866661543318","34.8748050351324","35.3709115059899","32.5763228345714","18.776574276224","26.4821070188257","80.1602643143229","32.2261750970955","17.643880486256","39.1482167701723","29.7605131201088","36.2335089766793","33.3857803834945","33.3364176659991","21.1935375245544","25.0147818754224"
"657","220","19.8493767210856","37.3043064574682","29.6718701084842","35.6473781032401","35.4801366636188","32.5763978774607","20.9034462874903","26.6502926955026","78.243313809606","32.2794799157002","18.6468061898438","38.1733370469085","29.8228569570431","34.7468923424155","35.7684728810837","34.0641399679155","21.0663095094665","25.1664645356491","79.9855709542802","31.6415290029537","19.9742052417898","38.1043315453657","33.137488983693","36.3511324971967","34.9604270136173","32.9668662507572","22.1714329167405","28.0764851580249","77.2663163200291","32.7296088217163","20.4153466803843","37.9413580867403","30.8697202839994","35.6461389954611","35.2524396860064","34.5066517209963","20.2964759334841","25.0272859246879","79.5771038044695","31.470677219757","19.4894876102435","37.002832768076","30.0578458062398","35.2416360238607","33.6381185277327","33.2676572637145","21.7135666427964","25.7870951839975","79.023087464089","34.1314958769057","18.3144464917684","37.3476172325019","30.5433977379813","34.8184877878545","34.8244140742614","33.2497465351027","21.9432789786387","26.2208042893186","78.3748991760657","32.6213206681334","16.2244761785306","36.4901999658872","29.5120587524659","37.2385465785519","36.4253007106333","34.5918100760002","20.0836337058092"
"658","130","32.359900320968","19.2377821150562","36.5137649201606","28.7511959996898","35.3949320778772","37.0337759697459","32.3992389006602","22.1231073149141","28.0575744284624","77.8341404924847","33.9339810064156","19.8779372466417","35.5734521445396","30.2054878346891","35.4338681646104","34.9792381418607","34.1535251204876","20.4242639807616","26.5499621261212","78.7829868443156","30.5547240858503","18.8404172989268","34.9237752062497","30.817989044818","34.8332357015668","36.3871661844388","34.0311948984704","20.9146996594753","27.5273570818123","79.1549200864142","32.6093920049902","18.8714453212418","36.4043010765754","30.4299589036813","37.2931257200501","36.9464510305172","33.261266093963","21.3017809082709","27.6835272158105","78.5318466390544","33.9923858700704","18.215973142402","37.8159283372706","30.1540009806184","34.6785319132005","35.4335238073263","33.0624239572625","21.7244575463342","24.6632843645184","78.1975843966273","31.0697128598617","18.7932819762459","35.762346340563","30.1471920609634","34.7741496553184","35.1173519557255","33.7878612112637","21.1180744361608","26.1311147886773","78.2276285442318","32.9953399552666","20.1450348447454","37.5095824708574","29.6405450301041","35.524379721334","33.645356220715","33.0317585008951"
"659","80","78.7946175950079","33.997951502662","20.1434511193654","36.7989788902113","30.0848377753988","35.9151804244152","35.5453231503278","33.5997677271093","22.4867924197585","27.6492194670889","76.5645960468519","32.8460837476263","17.9184386118225","36.3805847611829","30.6286374943323","36.3524479452901","36.6734441083863","32.1763422303194","20.6984275650972","26.3847222817736","78.7707991478112","32.0239537377414","18.3074680122445","36.3363466506237","30.2196288739864","33.8311885816801","35.8789117439943","35.4808326499269","21.7903517252665","26.559488583184","77.9279658497181","32.9500134571253","20.5239473527877","34.6574771788655","28.4974558625366","34.8723782268687","33.3858692238099","32.7675912590293","21.3537732333385","26.6019574532273","78.616473316321","33.3975767610682","19.1673699494455","36.9352036184092","28.8271867971751","37.1594372302418","33.2453317165301","34.2136573325278","21.7251958606517","26.2695126635439","79.7857152418223","32.2392538616962","18.8852574638127","37.1445093633371","29.9058686856469","35.4390577634947","33.6720020966337","34.6638741041992","20.1465342569517","26.5916155689836","78.0472676118803","34.0105283735912","19.2589369716102","36.2898858090158","30.2089531093781","34.642600395255","33.6307660354512"
"660","80","26.9409108970123","76.6755561458448","33.4099943563471","19.3093143600511","38.9658042865851","30.5269650336005","34.9652332793374","35.5078173273278","32.8155070737256","20.7476636475524","27.2040233136664","76.7007333954425","31.770831453969","20.2510722401062","37.1685943748044","30.8368330635185","35.916334636878","35.405854414482","34.0666386792676","23.5726602993032","27.0949285551062","77.0182075961539","32.3750385662706","20.7356182693321","38.0981495403379","30.1558382878374","37.2740677442307","34.2603147552189","34.8308213176408","22.0232266028097","26.0682131951988","78.6817337191794","29.7566001438198","20.1414432510051","37.6190348027436","28.8668910992266","35.3505470693267","32.9393402860945","35.7187632463978","21.7457984881681","25.889865519883","80.0065003789009","31.5609605802543","20.870164287574","36.4271985356594","30.0641507744351","34.8254075142152","34.4526045790744","33.4270559990509","22.8515063999901","28.4509752121857","79.0100199282749","32.924070849871","19.7208141312585","35.4278946217248","28.4423857321724","36.4377227952215","35.7412085299848","33.3676564817972","22.0135166352539","26.4629470766959","79.0823473607463","32.2839896362487","19.2806083446415","35.5495695799409","29.4915523215043","34.1895098803331"
"661","50","22.6791253176117","25.8700108467583","79.4398515386709","32.6893240500133","22.1501626015359","37.8334697953345","28.9819514844015","35.7754523200503","35.5991193586881","33.2634845544375","20.0980747989181","25.621657184953","79.4752119139261","33.6364232638518","19.6105108822153","36.8879611450003","30.0041496761449","35.9611166452013","34.2129117857308","33.6838819724285","21.0266981039098","26.7180862935523","79.8879066773255","30.9522870319818","18.9975790274878","36.0147318061566","27.923231123085","37.6884931840144","34.0792119857914","34.0553460396948","21.5429355714835","25.4209234087591","78.1430613932377","33.1271382290783","18.9633675288121","36.6956883947965","31.1006108222027","35.347233939399","34.8628745335425","33.5805152896781","20.5337748277197","25.8513744419191","78.1670992086374","34.6936831946636","20.7755052124715","35.3404430219556","29.9975805627915","37.3593823455381","34.9294408054251","34.3809352158377","20.448940003858","28.2893787731214","80.0347614278448","34.3057842812931","20.563898232427","37.8435236302875","28.8198291431607","35.2658177686839","32.5310392343653","32.9858143488577","20.8685919791765","27.7344064706576","79.9629695337463","32.4566363680546","20.4205133777758","36.3399235545795","29.7051470657903"
"662","80","33.4266037489384","22.5806073146731","25.6115341058088","77.1488883649985","34.3993391157579","19.0199007848172","36.8743440011525","30.3817151738464","35.5489561195773","36.4890182967266","34.361165933478","20.5357422860767","26.2813383259981","78.9446091300004","31.2492733158954","21.1028893615203","35.198176882962","30.0950151760773","35.3498884160825","35.1279458911934","33.5710377382624","21.1067754526126","26.1937399587148","80.1920316450205","32.8399137959244","18.6024851198443","38.3431416951535","29.3716809349614","36.9809017980296","34.5761806546932","32.9202311040997","21.9665321550473","25.8087275860369","78.1874230484692","32.1269733402071","20.1598462864818","35.1637788938939","28.1577363497451","35.6157527626269","35.0818322514255","33.2026233934864","22.2700636471029","26.401786698106","79.1214532719996","34.3120512071726","21.2309890803414","37.1293360615275","28.7787274284695","35.0915743807866","35.9291126760154","34.2579063360725","20.6506955694453","26.9164951943919","80.3451543189146","32.6711526891693","19.6030788576977","36.107317701653","28.6296760256088","36.5052643185465","35.9043494669528","33.8810969871604","21.3707082057107","24.8630272137911","79.9193678664914","32.8055630179688","19.3981920235751","37.0927293889967"
